ds;Open;High;Low;Vol.;Change %;Year;Month;Day;unique_id;Day name;y
2019-01-20 00:00:00;4825.97;4881.57;4824.26;109.41M;0.017;2019;1;18;1649;6;4880.084834
2019-01-21 00:00:00;4865.79;4872.62;4859.76;50.95M;-0.0017;2019;1;21;1650;2;4867.78
2019-01-22 00:00:00;4841.18;4863.3;4824.06;70.10M;-0.0042;2019;1;22;1651;3;4847.53
2019-01-23 00:00:00;4831.92;4875.41;4820.14;81.03M;-0.0015;2019;1;23;1652;4;4840.38
2019-01-24 00:00:00;4839.59;4883.9;4832.4;85.45M;0.0065;2019;1;24;1653;5;4871.96
2019-01-25 00:00:00;4895.59;4931.8;4890.9;85.53M;0.0111;2019;1;25;1654;6;4925.82
2019-01-26 00:00:00;4895.59;4931.8;4890.9;85.53M;0.0111;2019;1;25;1655;6;4923.571053
2019-01-27 00:00:00;4895.59;4931.8;4890.9;85.53M;0.0111;2019;1;25;1656;6;4890.389792
2019-01-28 00:00:00;4903.95;4912.1;4878.62;66.85M;-0.0076;2019;1;28;1657;2;4888.58
2019-01-29 00:00:00;4889.34;4949.45;4879.66;68.46M;0.0081;2019;1;29;1658;3;4928.18
2019-01-30 00:00:00;4943.68;4974.76;4942.64;70.99M;0.0095;2019;1;30;1659;4;4974.76
2019-01-31 00:00:00;4993.09;5016.28;4955.5;105.82M;0.0036;2019;1;31;1660;5;4992.72
2019-02-01 00:00:00;5004.65;5023.37;4980.5;82.26M;0.0053;2019;2;1;1661;6;5019.26
2019-02-02 00:00:00;5004.65;5023.37;4980.5;82.26M;0.0053;2019;2;1;1662;6;5020.807675
2019-02-03 00:00:00;5004.65;5023.37;4980.5;82.26M;0.0053;2019;2;1;1663;6;5002.342634
2019-02-04 00:00:00;5014.31;5019.4;4970.7;72.85M;-0.0038;2019;2;4;1664;2;5000.19
2019-02-05 00:00:00;5009.83;5083.34;4997.53;89.91M;0.0166;2019;2;5;1665;3;5083.34
2019-02-06 00:00:00;5060.65;5083.81;5058.04;87.94M;-0.0008;2019;2;6;1666;4;5079.05
2019-02-07 00:00:00;5075.75;5083.89;4985.56;114.70M;-0.0184;2019;2;7;1667;5;4985.56
2019-02-08 00:00:00;4980.81;5005.64;4946.14;103.29M;-0.0048;2019;2;8;1668;6;4961.64
2019-02-09 00:00:00;4980.81;5005.64;4946.14;103.29M;-0.0048;2019;2;8;1669;6;4971.056091
2019-02-10 00:00:00;4980.81;5005.64;4946.14;103.29M;-0.0048;2019;2;8;1670;6;4987.632832
2019-02-11 00:00:00;4988.09;5023.29;4986.3;72.21M;0.0106;2019;2;11;1671;2;5014.47
2019-02-12 00:00:00;5052.33;5073.79;5039.99;83.93M;0.0084;2019;2;12;1672;3;5056.35
2019-02-13 00:00:00;5071.54;5092.19;5061.6;87.35M;0.0035;2019;2;13;1673;4;5074.27
2019-02-14 00:00:00;5117.79;5117.79;5062.52;92.80M;-0.0023;2019;2;14;1674;5;5062.52
2019-02-15 00:00:00;5061.54;5164.58;5059.5;113.88M;0.0179;2019;2;15;1675;6;5153.19
2019-02-16 00:00:00;5061.54;5164.58;5059.5;113.88M;0.0179;2019;2;15;1676;6;5164.565277
2019-02-17 00:00:00;5061.54;5164.58;5059.5;113.88M;0.0179;2019;2;15;1677;6;5169.456661
2019-02-18 00:00:00;5149.06;5170.96;5147.81;62.70M;0.003;2019;2;18;1678;2;5168.54
2019-02-19 00:00:00;5162.31;5176.41;5137.17;69.58M;-0.0016;2019;2;19;1679;3;5160.52
2019-02-20 00:00:00;5168.59;5202.9;5159.06;77.03M;0.0069;2019;2;20;1680;4;5195.95
2019-02-21 00:00:00;5200.12;5206.38;5180.62;98.10M;0;2019;2;21;1681;5;5196.11
2019-02-22 00:00:00;5190.94;5226.8;5190.28;77.54M;0.0038;2019;2;22;1682;6;5215.85
2019-02-23 00:00:00;5190.94;5226.8;5190.28;77.54M;0.0038;2019;2;22;1683;6;5221.507285
2019-02-24 00:00:00;5190.94;5226.8;5190.28;77.54M;0.0038;2019;2;22;1684;6;5226.465652
2019-02-25 00:00:00;5228.25;5242.22;5219.39;74.50M;0.0031;2019;2;25;1685;2;5231.85
2019-02-26 00:00:00;5212.86;5248.5;5197.29;76.92M;0.0013;2019;2;26;1686;3;5238.72
2019-02-27 00:00:00;5218.12;5236.83;5211.54;89.56M;-0.0026;2019;2;27;1687;4;5225.35
2019-02-28 00:00:00;5204.77;5247.55;5204.77;114.24M;0.0029;2019;2;28;1688;5;5240.53
2019-03-01 00:00:00;5267.14;5286.69;5262.47;91.05M;0.0047;2019;3;1;1689;6;5265.19
2019-03-02 00:00:00;5267.14;5286.69;5262.47;91.05M;0.0047;2019;3;1;1690;6;5274.155707
2019-03-03 00:00:00;5267.14;5286.69;5262.47;91.05M;0.0047;2019;3;1;1691;6;5279.762067
2019-03-04 00:00:00;5291.13;5310.64;5283.35;65.30M;0.0041;2019;3;4;1692;2;5286.57
2019-03-05 00:00:00;5288.55;5297.99;5267.57;76.56M;0.0021;2019;3;5;1693;3;5297.52
2019-03-06 00:00:00;5288.4;5314.97;5281.95;19.09M;-0.0016;2019;3;6;1694;4;5288.81
2019-03-07 00:00:00;5282.14;5306.09;5249.32;103.55M;-0.0039;2019;3;7;1695;5;5267.92
2019-03-08 00:00:00;5233.97;5252.35;5221.03;102.97M;-0.007;2019;3;8;1696;6;5231.22
2019-03-09 00:00:00;5233.97;5252.35;5221.03;102.97M;-0.007;2019;3;8;1697;6;5237.004465
2019-03-10 00:00:00;5233.97;5252.35;5221.03;102.97M;-0.007;2019;3;8;1698;6;5252.946541
2019-03-11 00:00:00;5253.49;5268.59;5230.16;74.18M;0.0066;2019;3;11;1699;2;5265.96
2019-03-12 00:00:00;5290.94;5294.83;5245.76;82.11M;0.0008;2019;3;12;1700;3;5270.25
2019-03-13 00:00:00;5263.01;5309.77;5261.89;74.26M;0.0069;2019;3;13;1701;4;5306.38
2019-03-14 00:00:00;5308.75;5358.41;5308.75;83.17M;0.0082;2019;3;14;1702;5;5349.78
2019-03-15 00:00:00;5352.88;5421.51;5351.88;220.25M;0.0104;2019;3;15;1703;6;5405.32
2019-03-16 00:00:00;5352.88;5421.51;5351.88;220.25M;0.0104;2019;3;15;1704;6;5417.653691
2019-03-17 00:00:00;5352.88;5421.51;5351.88;220.25M;0.0104;2019;3;15;1705;6;5413.533454
2019-03-18 00:00:00;5403.54;5416.49;5401.47;73.39M;0.0014;2019;3;18;1706;2;5412.83
2019-03-19 00:00:00;5406.23;5443.1;5403.58;72.89M;0.0024;2019;3;19;1707;3;5425.9
2019-03-20 00:00:00;5417.21;5429.44;5382.66;83.31M;-0.008;2019;3;20;1708;4;5382.66
2019-03-21 00:00:00;5378.41;5393.33;5349;77.95M;-0.0007;2019;3;21;1709;5;5378.85
2019-03-22 00:00:00;5394.46;5398.47;5264.13;112.73M;-0.0203;2019;3;22;1710;6;5269.92
2019-03-23 00:00:00;5394.46;5398.47;5264.13;112.73M;-0.0203;2019;3;22;1711;6;5244.314476
2019-03-24 00:00:00;5394.46;5398.47;5264.13;112.73M;-0.0203;2019;3;22;1712;6;5241.400489
2019-03-25 00:00:00;5211.76;5276.74;5211.76;80.00M;-0.0018;2019;3;25;1713;2;5260.64
2019-03-26 00:00:00;5271.14;5315.29;5257.79;66.78M;0.0089;2019;3;26;1714;3;5307.38
2019-03-27 00:00:00;5312.7;5340.05;5279.65;95.76M;-0.0012;2019;3;27;1715;4;5301.24
2019-03-28 00:00:00;5299.03;5327.73;5291.64;76.68M;-0.0009;2019;3;28;1716;5;5296.54
2019-03-29 00:00:00;5334.56;5356.07;5315.11;81.49M;0.0102;2019;3;29;1717;6;5350.53
2019-03-30 00:00:00;5334.56;5356.07;5315.11;81.49M;0.0102;2019;3;29;1718;6;5369.018182
2019-03-31 00:00:00;5334.56;5356.07;5315.11;81.49M;0.0102;2019;3;29;1719;6;5387.348113
2019-04-01 00:00:00;5394.5;5414.53;5376.18;79.57M;0.0103;2019;4;1;1720;2;5405.53
2019-04-02 00:00:00;5409.68;5433.51;5403.44;69.23M;0.0033;2019;4;2;1721;3;5423.47
2019-04-03 00:00:00;5458.02;5473.92;5451.44;90.47M;0.0084;2019;4;3;1722;4;5468.91
2019-04-04 00:00:00;5460.83;5474.41;5448.4;71.96M;-0.0009;2019;4;4;1723;5;5463.8
2019-04-05 00:00:00;5469.34;5486;5464.85;79.97M;0.0023;2019;4;5;1724;6;5476.2
2019-04-06 00:00:00;5469.34;5486;5464.85;79.97M;0.0023;2019;4;5;1725;6;5480.45835
2019-04-07 00:00:00;5469.34;5486;5464.85;79.97M;0.0023;2019;4;5;1726;6;5478.618755
2019-04-08 00:00:00;5471.74;5486.63;5462.38;60.27M;-0.0008;2019;4;8;1727;2;5471.78
2019-04-09 00:00:00;5453;5491.85;5436.42;71.06M;-0.0065;2019;4;9;1728;3;5436.42
2019-04-10 00:00:00;5442.68;5461.34;5440.32;72.99M;0.0025;2019;4;10;1729;4;5449.88
2019-04-11 00:00:00;5474.33;5498.89;5446.2;77.56M;0.0066;2019;4;11;1730;5;5485.72
2019-04-12 00:00:00;5478.95;5510.99;5474.36;84.27M;0.0031;2019;4;12;1731;6;5502.7
2019-04-13 00:00:00;5478.95;5510.99;5474.36;84.27M;0.0031;2019;4;12;1732;6;5505.927204
2019-04-14 00:00:00;5478.95;5510.99;5474.36;84.27M;0.0031;2019;4;12;1733;6;5504.290547
2019-04-15 00:00:00;5501.51;5518.37;5497.53;69.49M;0.0011;2019;4;15;1734;2;5508.73
2019-04-16 00:00:00;5510.72;5532.31;5503.35;78.38M;0.0036;2019;4;16;1735;3;5528.67
2019-04-17 00:00:00;5528.01;5569.28;5522.61;89.42M;0.0062;2019;4;17;1736;4;5563.09
2019-04-18 00:00:00;5548.66;5601.38;5527.94;108.89M;0.0031;2019;4;18;1737;5;5580.38
2019-04-19 00:00:00;5548.66;5601.38;5527.94;108.89M;0.0031;2019;4;18;1738;5;5589.97413
2019-04-20 00:00:00;5548.66;5601.38;5527.94;108.89M;0.0031;2019;4;18;1739;5;5597.687406
2019-04-21 00:00:00;5548.66;5601.38;5527.94;108.89M;0.0031;2019;4;18;1740;5;5601.734616
2019-04-22 00:00:00;5548.66;5601.38;5527.94;108.89M;0.0031;2019;4;18;1741;5;5600.330551
2019-04-23 00:00:00;5577.52;5596.21;5564.94;89.75M;0.002;2019;4;23;1742;3;5591.69
2019-04-24 00:00:00;5581.16;5597.6;5557.21;86.81M;-0.0028;2019;4;24;1743;4;5576.06
2019-04-25 00:00:00;5569.21;5571.86;5538.3;78.23M;-0.0033;2019;4;25;1744;5;5557.67
2019-04-26 00:00:00;5570.07;5575.25;5546.82;77.76M;0.0021;2019;4;26;1745;6;5569.36
2019-04-27 00:00:00;5570.07;5575.25;5546.82;77.76M;0.0021;2019;4;26;1746;6;5573.331235
2019-04-28 00:00:00;5570.07;5575.25;5546.82;77.76M;0.0021;2019;4;26;1747;6;5577.046061
2019-04-29 00:00:00;5567.09;5593.6;5547.12;69.29M;0.0021;2019;4;29;1748;2;5580.98
2019-04-30 00:00:00;5570.43;5586.41;5553.1;95.05M;0.001;2019;4;30;1749;3;5586.41
2019-05-01 00:00:00;5570.43;5586.41;5553.1;95.05M;0.001;2019;4;30;1750;3;5565.571398
2019-05-02 00:00:00;5568.2;5573.16;5537.99;95.30M;-0.0085;2019;5;2;1751;5;5538.86
2019-05-03 00:00:00;5537.46;5563.12;5535.58;69.63M;0.0018;2019;5;3;1752;6;5548.84
2019-05-04 00:00:00;5537.46;5563.12;5535.58;69.63M;0.0018;2019;5;3;1753;6;5539.697986
2019-05-05 00:00:00;5537.46;5563.12;5535.58;69.63M;0.0018;2019;5;3;1754;6;5516.55043
2019-05-06 00:00:00;5450.83;5489.54;5422.59;79.62M;-0.0118;2019;5;6;1755;2;5483.52
2019-05-07 00:00:00;5478.55;5490.33;5387.99;96.69M;-0.016;2019;5;7;1756;3;5395.75
2019-05-08 00:00:00;5388.72;5426.32;5378.18;78.54M;0.004;2019;5;8;1757;4;5417.59
2019-05-09 00:00:00;5358.1;5363.77;5307.06;99.32M;-0.0193;2019;5;9;1758;5;5313.16
2019-05-10 00:00:00;5353.5;5372.25;5312.01;85.11M;0.0027;2019;5;10;1759;6;5327.44
2019-05-11 00:00:00;5353.5;5372.25;5312.01;85.11M;0.0027;2019;5;10;1760;6;5303.332366
2019-05-12 00:00:00;5353.5;5372.25;5312.01;85.11M;0.0027;2019;5;10;1761;6;5268.256847
2019-05-13 00:00:00;5332.3;5334.06;5247.66;90.32M;-0.0122;2019;5;13;1762;2;5262.57
2019-05-14 00:00:00;5292.08;5341.35;5288.92;89.06M;0.015;2019;5;14;1763;3;5341.35
2019-05-15 00:00:00;5348.34;5374.26;5297.3;106.74M;0.0062;2019;5;15;1764;4;5374.26
2019-05-16 00:00:00;5365.37;5448.11;5346.54;92.43M;0.0137;2019;5;16;1765;5;5448.11
2019-05-17 00:00:00;5428.17;5450.65;5401.66;99.76M;-0.0018;2019;5;17;1766;6;5438.23
2019-05-18 00:00:00;5428.17;5450.65;5401.66;99.76M;-0.0018;2019;5;17;1767;6;5410.612941
2019-05-19 00:00:00;5428.17;5450.65;5401.66;99.76M;-0.0018;2019;5;17;1768;6;5378.668263
2019-05-20 00:00:00;5425.3;5438.6;5333.31;91.53M;-0.0146;2019;5;20;1769;2;5358.59
2019-05-21 00:00:00;5373.01;5394.91;5350.13;81.73M;0.005;2019;5;21;1770;3;5385.46
2019-05-22 00:00:00;5381.69;5399.72;5345.28;71.57M;-0.0012;2019;5;22;1771;4;5378.98
2019-05-23 00:00:00;5335.12;5340.38;5272.78;98.23M;-0.0181;2019;5;23;1772;5;5281.37
2019-05-24 00:00:00;5307.8;5337.66;5302.52;89.06M;0.0067;2019;5;24;1773;6;5316.51
2019-05-25 00:00:00;5307.8;5337.66;5302.52;89.06M;0.0067;2019;5;24;1774;6;5327.41121
2019-05-26 00:00:00;5307.8;5337.66;5302.52;89.06M;0.0067;2019;5;24;1775;6;5334.794558
2019-05-27 00:00:00;5341.39;5364.22;5323.17;56.83M;0.0037;2019;5;27;1776;2;5336.19
2019-05-28 00:00:00;5343.3;5351.09;5300.8;127.34M;-0.0044;2019;5;28;1777;3;5312.69
2019-05-29 00:00:00;5249.27;5252.52;5203.81;99.89M;-0.017;2019;5;29;1778;4;5222.12
2019-05-30 00:00:00;5241.95;5258.05;5229.74;55.59M;0.0051;2019;5;30;1779;5;5248.91
2019-05-31 00:00:00;5198.76;5208.07;5160.91;95.54M;-0.0079;2019;5;31;1780;6;5207.63
2019-06-01 00:00:00;5198.76;5208.07;5160.91;95.54M;-0.0079;2019;5;31;1781;6;5211.309143
2019-06-02 00:00:00;5198.76;5208.07;5160.91;95.54M;-0.0079;2019;5;31;1782;6;5221.494822
2019-06-03 00:00:00;5171.61;5241.46;5152.3;85.04M;0.0065;2019;6;3;1783;2;5241.46
2019-06-04 00:00:00;5204.22;5278.91;5191.61;104.12M;0.0051;2019;6;4;1784;3;5268.26
2019-06-05 00:00:00;5271.26;5306.83;5265.6;85.57M;0.0045;2019;6;5;1785;4;5292
2019-06-06 00:00:00;5293.72;5332.69;5264.62;100.76M;-0.0026;2019;6;6;1786;5;5278.43
2019-06-07 00:00:00;5299.71;5389.95;5299.71;88.15M;0.0162;2019;6;7;1787;6;5364.05
2019-06-08 00:00:00;5299.71;5389.95;5299.71;88.15M;0.0162;2019;6;7;1788;6;5373.560765
2019-06-09 00:00:00;5299.71;5389.95;5299.71;88.15M;0.0162;2019;6;7;1789;6;5374.255629
2019-06-10 00:00:00;5382.29;5397.35;5369.82;45.85M;0.0034;2019;6;10;1790;2;5382.5
2019-06-11 00:00:00;5382.88;5431.54;5381.31;85.09M;0.0048;2019;6;11;1791;3;5408.45
2019-06-12 00:00:00;5379.15;5394.85;5358.81;73.50M;-0.0062;2019;6;12;1792;4;5374.92
2019-06-13 00:00:00;5361.6;5392.51;5353.11;71.45M;0.0001;2019;6;13;1793;5;5375.63
2019-06-14 00:00:00;5367.1;5369.38;5342.15;67.56M;-0.0015;2019;6;14;1794;6;5367.62
2019-06-15 00:00:00;5367.1;5369.38;5342.15;67.56M;-0.0015;2019;6;14;1795;6;5365.79703
2019-06-16 00:00:00;5367.1;5369.38;5342.15;67.56M;-0.0015;2019;6;14;1796;6;5373.73196
2019-06-17 00:00:00;5370.76;5408.75;5368.07;61.98M;0.0043;2019;6;17;1797;2;5390.95
2019-06-18 00:00:00;5386.38;5516.06;5376.12;115.58M;0.022;2019;6;18;1798;3;5509.73
2019-06-19 00:00:00;5513.32;5521.81;5496.54;96.95M;0.0016;2019;6;19;1799;4;5518.45
2019-06-20 00:00:00;5551.03;5564.13;5535.57;94.35M;0.0031;2019;6;20;1800;5;5535.57
2019-06-21 00:00:00;5534.43;5582.24;5518.39;186.45M;-0.0013;2019;6;21;1801;6;5528.33
2019-06-22 00:00:00;5534.43;5582.24;5518.39;186.45M;-0.0013;2019;6;21;1802;6;5526.216476
2019-06-23 00:00:00;5534.43;5582.24;5518.39;186.45M;-0.0013;2019;6;21;1803;6;5524.668067
2019-06-24 00:00:00;5534.35;5547.11;5514.14;71.22M;-0.0012;2019;6;24;1804;2;5521.71
2019-06-25 00:00:00;5499.82;5523.57;5499.65;69.69M;-0.0013;2019;6;25;1805;3;5514.57
2019-06-26 00:00:00;5504.67;5531.45;5497.22;74.38M;-0.0025;2019;6;26;1806;4;5500.72
2019-06-27 00:00:00;5508.38;5511.22;5465.62;70.58M;-0.0013;2019;6;27;1807;5;5493.61
2019-06-28 00:00:00;5491.17;5545.06;5486.28;80.40M;0.0083;2019;6;28;1808;6;5538.97
2019-06-29 00:00:00;5491.17;5545.06;5486.28;80.40M;0.0083;2019;6;28;1809;6;5548.921414
2019-06-30 00:00:00;5491.17;5545.06;5486.28;80.40M;0.0083;2019;6;28;1810;6;5558.543184
2019-07-01 00:00:00;5584.13;5611.28;5567.91;72.84M;0.0052;2019;7;1;1811;2;5567.91
2019-07-02 00:00:00;5578.38;5582.91;5556.76;69.66M;0.0016;2019;7;2;1812;3;5576.82
2019-07-03 00:00:00;5579.24;5618.81;5579.04;65.25M;0.0075;2019;7;3;1813;4;5618.81
2019-07-04 00:00:00;5622.8;5629.79;5613.03;47.60M;0.0003;2019;7;4;1814;5;5620.73
2019-07-05 00:00:00;5613.92;5616.63;5573.35;65.87M;-0.0048;2019;7;5;1815;6;5593.72
2019-07-06 00:00:00;5613.92;5616.63;5573.35;65.87M;-0.0048;2019;7;5;1816;6;5590.561404
2019-07-07 00:00:00;5613.92;5616.63;5573.35;65.87M;-0.0048;2019;7;5;1817;6;5593.35338
2019-07-08 00:00:00;5580.26;5598.97;5572.77;56.69M;-0.0008;2019;7;8;1818;2;5589.19
2019-07-09 00:00:00;5578.34;5582.77;5544.62;64.27M;-0.0031;2019;7;9;1819;3;5572.1
2019-07-10 00:00:00;5562.44;5606.18;5557.66;62.66M;-0.0008;2019;7;10;1820;4;5567.59
2019-07-11 00:00:00;5589.68;5592.3;5548.95;59.25M;-0.0028;2019;7;11;1821;5;5551.95
2019-07-12 00:00:00;5559.16;5587.84;5552.58;62.28M;0.0038;2019;7;12;1822;6;5572.86
2019-07-13 00:00:00;5559.16;5587.84;5552.58;62.28M;0.0038;2019;7;12;1823;6;5577.272186
2019-07-14 00:00:00;5559.16;5587.84;5552.58;62.28M;0.0038;2019;7;12;1824;6;5575.503249
2019-07-15 00:00:00;5581.11;5606.48;5550.86;55.43M;0.001;2019;7;15;1825;2;5578.21
2019-07-16 00:00:00;5574.18;5626.79;5573.36;68.07M;0.0065;2019;7;16;1826;3;5614.38
2019-07-17 00:00:00;5602.25;5621.21;5567.85;65.73M;-0.0076;2019;7;17;1827;4;5571.71
2019-07-18 00:00:00;5538.03;5585.81;5533.47;65.22M;-0.0038;2019;7;18;1828;5;5550.55
2019-07-19 00:00:00;5580.99;5598;5534.25;67.54M;0.0003;2019;7;19;1829;6;5552.34
2019-07-20 00:00:00;5580.99;5598;5534.25;67.54M;0.0003;2019;7;19;1830;6;5555.832169
2019-07-21 00:00:00;5580.99;5598;5534.25;67.54M;0.0003;2019;7;19;1831;6;5560.707052
2019-07-22 00:00:00;5550.3;5575.74;5545.61;59.92M;0.0026;2019;7;22;1832;2;5567.02
2019-07-23 00:00:00;5590.6;5638.66;5580.52;80.26M;0.0092;2019;7;23;1833;3;5618.16
2019-07-24 00:00:00;5617.86;5627.08;5583.14;71.05M;-0.0022;2019;7;24;1834;4;5605.87
2019-07-25 00:00:00;5646.73;5672.77;5549.66;109.64M;-0.005;2019;7;25;1835;5;5578.05
2019-07-26 00:00:00;5572.72;5614.25;5568.83;73.95M;0.0057;2019;7;26;1836;6;5610.05
2019-07-27 00:00:00;5572.72;5614.25;5568.83;73.95M;0.0057;2019;7;26;1837;6;5621.375951
2019-07-28 00:00:00;5572.72;5614.25;5568.83;73.95M;0.0057;2019;7;26;1838;6;5618.879013
2019-07-29 00:00:00;5598.65;5624.34;5590.82;61.13M;-0.0016;2019;7;29;1839;2;5601.1
2019-07-30 00:00:00;5610.73;5611;5496.77;90.06M;-0.0161;2019;7;30;1840;3;5511.07
2019-07-31 00:00:00;5511.51;5538.59;5503.13;86.82M;0.0014;2019;7;31;1841;4;5518.9
2019-08-01 00:00:00;5500.91;5563.65;5499.88;83.90M;0.007;2019;8;1;1842;5;5557.41
2019-08-02 00:00:00;5427.55;5455.13;5350.76;135.04M;-0.0357;2019;8;2;1843;6;5359
2019-08-03 00:00:00;5427.55;5455.13;5350.76;135.04M;-0.0357;2019;8;2;1844;6;5305.605508
2019-08-04 00:00:00;5427.55;5455.13;5350.76;135.04M;-0.0357;2019;8;2;1845;6;5264.931935
2019-08-05 00:00:00;5296.08;5315.6;5230.46;108.78M;-0.0219;2019;8;5;1846;2;5241.55
2019-08-06 00:00:00;5245.52;5297.45;5234.65;90.98M;-0.0013;2019;8;6;1847;3;5234.65
2019-08-07 00:00:00;5252.73;5312.31;5226.39;92.20M;0.0061;2019;8;7;1848;4;5266.51
2019-08-08 00:00:00;5333.18;5387.96;5305.86;81.70M;0.0231;2019;8;8;1849;5;5387.96
2019-08-09 00:00:00;5368.84;5374.9;5317.91;73.30M;-0.0111;2019;8;9;1850;6;5327.92
2019-08-10 00:00:00;5368.84;5374.9;5317.91;73.30M;-0.0111;2019;8;9;1851;6;5312.944344
2019-08-11 00:00:00;5368.84;5374.9;5317.91;73.30M;-0.0111;2019;8;9;1852;6;5306.786466
2019-08-12 00:00:00;5362.39;5386.46;5293.76;60.27M;-0.0033;2019;8;12;1853;2;5310.31
2019-08-13 00:00:00;5292.94;5402.99;5268.47;99.39M;0.0099;2019;8;13;1854;3;5363.07
2019-08-14 00:00:00;5367.54;5367.54;5233.86;97.17M;-0.0208;2019;8;14;1855;4;5251.3
2019-08-15 00:00:00;5274.9;5278.07;5170.77;88.56M;-0.0027;2019;8;15;1856;5;5236.93
2019-08-16 00:00:00;5254.62;5306.07;5249.33;99.10M;0.0122;2019;8;16;1857;6;5300.79
2019-08-17 00:00:00;5254.62;5306.07;5249.33;99.10M;0.0122;2019;8;16;1858;6;5334.262304
2019-08-18 00:00:00;5254.62;5306.07;5249.33;99.10M;0.0122;2019;8;16;1859;6;5357.201556
2019-08-19 00:00:00;5333.13;5378.74;5325.72;71.54M;0.0134;2019;8;19;1860;2;5371.56
2019-08-20 00:00:00;5363.59;5391.23;5328.94;65.79M;-0.005;2019;8;20;1861;3;5344.64
2019-08-21 00:00:00;5360.03;5441.35;5360.03;57.21M;0.017;2019;8;21;1862;4;5435.48
2019-08-22 00:00:00;5414.81;5439.64;5378.25;70.43M;-0.0087;2019;8;22;1863;5;5388.25
2019-08-23 00:00:00;5413.41;5421.28;5326.87;70.29M;-0.0114;2019;8;23;1864;6;5326.87
2019-08-24 00:00:00;5413.41;5421.28;5326.87;70.29M;-0.0114;2019;8;23;1865;6;5310.924099
2019-08-25 00:00:00;5413.41;5421.28;5326.87;70.29M;-0.0114;2019;8;23;1866;6;5325.733531
2019-08-26 00:00:00;5310.16;5377.02;5300.99;49.09M;0.0045;2019;8;26;1867;2;5351.02
2019-08-27 00:00:00;5349.85;5399.18;5321.88;70.02M;0.0067;2019;8;27;1868;3;5387.09
2019-08-28 00:00:00;5372.08;5375.04;5322.99;62.43M;-0.0034;2019;8;28;1869;4;5368.8
2019-08-29 00:00:00;5359;5452.9;5354.55;69.42M;0.0151;2019;8;29;1870;5;5449.97
2019-08-30 00:00:00;5451.6;5504.01;5446.58;78.42M;0.0056;2019;8;30;1871;6;5480.48
2019-08-31 00:00:00;5451.6;5504.01;5446.58;78.42M;0.0056;2019;8;30;1872;6;5490.649659
2019-09-01 00:00:00;5451.6;5504.01;5446.58;78.42M;0.0056;2019;8;30;1873;6;5494.136512
2019-09-02 00:00:00;5483.43;5502.58;5479.82;42.35M;0.0023;2019;9;2;1874;2;5493.04
2019-09-03 00:00:00;5484.36;5484.54;5441.18;57.45M;-0.0049;2019;9;3;1875;3;5466.07
2019-09-04 00:00:00;5518.92;5537.1;5508.5;60.94M;0.0121;2019;9;4;1876;4;5532.07
2019-09-05 00:00:00;5569.59;5605.88;5559.82;84.38M;0.0111;2019;9;5;1877;5;5593.37
2019-09-06 00:00:00;5592.07;5610.7;5581.54;71.14M;0.0019;2019;9;6;1878;6;5603.99
2019-09-07 00:00:00;5592.07;5610.7;5581.54;71.14M;0.0019;2019;9;6;1879;6;5599.161999
2019-09-08 00:00:00;5592.07;5610.7;5581.54;71.14M;0.0019;2019;9;6;1880;6;5592.721932
2019-09-09 00:00:00;5606.36;5611.59;5579.93;73.88M;-0.0027;2019;9;9;1881;2;5588.95
2019-09-10 00:00:00;5586.88;5596.94;5555.51;106.34M;0.0008;2019;9;10;1882;3;5593.21
2019-09-11 00:00:00;5606.43;5626.05;5606.43;92.10M;0.0044;2019;9;11;1883;4;5618.06
2019-09-12 00:00:00;5633.95;5667.46;5596.37;110.36M;0.0044;2019;9;12;1884;5;5642.86
2019-09-13 00:00:00;5649.23;5672.07;5638.17;85.60M;0.0022;2019;9;13;1885;6;5655.46
2019-09-14 00:00:00;5649.23;5672.07;5638.17;85.60M;0.0022;2019;9;13;1886;6;5641.960285
2019-09-15 00:00:00;5649.23;5672.07;5638.17;85.60M;0.0022;2019;9;13;1887;6;5613.941384
2019-09-16 00:00:00;5626.61;5632.74;5602.23;76.13M;-0.0094;2019;9;16;1888;2;5602.23
2019-09-17 00:00:00;5602.96;5619.45;5587.74;82.37M;0.0024;2019;9;17;1889;3;5615.51
2019-09-18 00:00:00;5609.92;5634.79;5601.65;68.99M;0.0009;2019;9;18;1890;4;5620.65
2019-09-19 00:00:00;5617.7;5662.86;5616.91;78.68M;0.0068;2019;9;19;1891;5;5659.08
2019-09-20 00:00:00;5655.37;5696.25;5647.53;188.62M;0.0056;2019;9;20;1892;6;5690.78
2019-09-21 00:00:00;5655.37;5696.25;5647.53;188.62M;0.0056;2019;9;20;1893;6;5685.23823
2019-09-22 00:00:00;5655.37;5696.25;5647.53;188.62M;0.0056;2019;9;20;1894;6;5654.769669
2019-09-23 00:00:00;5679.31;5683.93;5619.29;81.63M;-0.0105;2019;9;23;1895;2;5630.76
2019-09-24 00:00:00;5644.46;5648.46;5625.24;67.26M;-0.0004;2019;9;24;1896;3;5628.33
2019-09-25 00:00:00;5598.5;5600.76;5531.62;80.84M;-0.0079;2019;9;25;1897;4;5583.8
2019-09-26 00:00:00;5573.63;5632.15;5572.41;71.04M;0.0066;2019;9;26;1898;5;5620.57
2019-09-27 00:00:00;5627.44;5645.36;5621.58;69.25M;0.0036;2019;9;27;1899;6;5640.58
